2016,대만,833465
2016,홍콩,650676
2016,마카오,51001
2016,필리핀,556745
2016,인도네시아,295461
2016,태국,470107
2016,베트남,251402
2016,인도,195911
2016,말레이시아,311254
2016,싱가포르,221548
2016,몽골,79165
2016,우즈베키스탄,67314
2016,미얀마,68458
2016,GCC,26893
2016,카자흐스탄,34068
2016,튀르키예,26541
2016,캄보디아,30002
2016,스리랑카,20789
2016,방글라데시,13172
2016,파키스탄,12517
2016,이스라엘,13322
2016,이란,8384
2016,미국,866186
2016,캐나다,175745
2016,브라질,17842
2016,멕시코,15299
2016,러시아,233973
2016,영국,135139
2016,독일,110302
2016,프랑스,91562
2016,이탈리아,63906
2016,네덜란드,33328
2016,우크라이나,30824
2016,스페인,23253
2016,루마니아,17536
2016,노르웨이,17607
2016,스웨덴,17564
2016,폴란드,16633
2016,스위스,14512
2016,포르투갈,11854
2016,오스트리아,11242
2016,핀란드,12536
2016,벨기에,11234
2016,크로아티아,8633
2016,그리스,10914
2016,불가리아,10129
2016,덴마크,11436
2016,아일랜드,7747
2016,호주,151979
2016,뉴질랜드,31623
2016,남아프리카공화국,13320
2017,중국,4169353
2017,일본,2311447
2017,대만,925616
2017,홍콩,658031
2017,마카오,51822
2017,필리핀,448702
2017,인도네시아,230837
2017,태국,498511
2017,베트남,324740
2017,인도,123416
2017,말레이시아,307641
2017,싱가포르,216170
2017,몽골,103916
2017,우즈베키스탄,75928
2017,미얀마,69906
2017,GCC,28057
2017,카자흐스탄,44487
2017,튀르키예,27272
2017,캄보디아,30795
2017,스리랑카,17678
2017,방글라데시,14083
2017,파키스탄,13101
2017,이스라엘,13507
2017,이란,9468
2017,미국,868881
2017,캐나다,176256
2017,브라질,17846
2017,멕시코,20071
2017,러시아,270427
2017,영국,126024
2017,독일,109860
2017,프랑스,92347
2017,이탈리아,44080
2017,네덜란드,33638
2017,우크라이나,27417
2017,스페인,23305
2017,루마니아,12697
2017,노르웨이,15872
2017,스웨덴,17258
2017,폴란드,20662
2017,스위스,15189
2017,포르투갈,10509
2017,오스트리아,11227
2017,핀란드,13087
2017,벨기에,11591
2017,크로아티아,6070
2017,그리스,9502
2017,불가리아,7197
2017,덴마크,11408
2017,아일랜드,8114
2017,호주,150408
2017,뉴질랜드,33088
2017,남아프리카공화국,11053
2018,중국,4789512
2018,일본,2948527
2018,대만,1115333
2018,홍콩,683818
2018,마카오,52831
2018,필리핀,460168
2018,인도네시아,249067
2018,태국,558912
2018,베트남,457818
2018,인도,119791
2018,말레이시아,382929
2018,싱가포르,231897
2018,몽골,113864
2018,우즈베키스탄,82984
2018,미얀마,71094
2018,GCC,29379
2018,카자흐스탄,52859
2018,튀르키예,29558
2018,캄보디아,33395
2018,스리랑카,17901
2018,방글라데시,16151
2018,파키스탄,14188
2018,이스라엘,15328
2018,이란,6627
2018,미국,967992
2018,캐나다,194259
2018,브라질,19745
2018,멕시코,25192
2018,러시아,302542
2018,영국,130977
2018,독일,115789
2018,프랑스,100096
2018,이탈리아,46546
2018,네덜란드,37134
2018,우크라이나,25608
2018,스페인,27314
2018,루마니아,11372
2018,노르웨이,13615
2018,스웨덴,19503
2018,폴란드,21971
2018,스위스,18103
2018,포르투갈,10794
2018,오스트리아,12635
2018,핀란드,14372
2018,벨기에,12499
2018,크로아티아,6083
2018,그리스,9290
2018,불가리아,6079
2018,덴마크,12044
2018,아일랜드,8723
2018,호주,153133
2018,뉴질랜드,34205
2018,남아프리카공화국,11795
2019,중국,6023021
2019,일본,3271706
2019,대만,1260493
2019,홍콩,694934
2019,마카오,52462
2019,필리핀,503867
2019,인도네시아,278575
2019,태국,571610
2019,베트남,553731
2019,인도,143367
2019,말레이시아,408590
2019,싱가포르,246142
2019,몽골,113599
2019,우즈베키스탄,88276
2019,미얀마,73722
2019,GCC,35054
2019,카자흐스탄,52966
2019,튀르키예,31293
2019,캄보디아,41734
2019,스리랑카,18338
2019,방글라데시,17952
2019,파키스탄,13721
2019,이스라엘,17102
2019,이란,4294
2019,미국,1044038
2019,캐나다,205408
2019,브라질,23788
2019,멕시코,30481
2019,러시아,343057
2019,영국,143676
2019,독일,120730
2019,프랑스,110794
2019,이탈리아,49344
